 # New Simulation
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.639902201E+15 -7.986230469E+19  3.993115234E+20 -4.565712891E+20  1.695444131E+36  9.342304627E+19  2.950382917E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.641978159E+15 -7.293085938E+20  2.230117187E+20  3.013671875E+19  1.985697006E+36  1.989101869E+20  2.519120181E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.644081747E+15 -5.515019531E+20  3.767089844E+20 -1.175332031E+20  1.956863744E+36  2.471179878E+20  2.556237969E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.646218630E+15 -4.158867188E+20  2.953398437E+20 -3.013671875E+19  1.843721661E+36  2.621867370E+20  2.713104428E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.648288896E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  1.260260928E+36  2.441052744E+20  3.969185500E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.650414751E+15  3.013671875E+18 -4.068457031E+20  1.597246094E+20  1.562325689E+36  1.386271801E+20  3.201771205E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.652512100E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  7.345438988E+35  2.441051728E+20  6.809952966E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.654590823E+15 -5.515019531E+20  3.767089844E+20 -1.175332031E+20  7.072020180E+35  2.441112804E+20  7.073239717E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.656699939E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  7.239936686E+35  2.441051506E+20  6.909189429E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.658815094E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  7.501598490E+35  2.441051547E+20  6.668191331E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.660908499E+15  6.569804687E+20 -5.846523437E+20  6.630078125E+19  1.011124707E+36  3.013686665E+20  4.947173547E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.663024066E+15  5.394472656E+20  5.093105469E+20 -5.725976563E+19  9.695518910E+35  1.145182841E+20  5.159300341E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.665134500E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  1.185323863E+36  2.441051651E+20  4.220120388E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.667225109E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  1.149134838E+36  2.441049916E+20  4.353022148E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.669308507E+15  3.556132812E+20 -4.399960938E+20 -3.013671875E+19  1.532073679E+36  1.989083610E+20  3.264992716E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.671411369E+15 -5.243789063E+20  3.917773437E+20  1.808203125E+19  3.297433170E+35  3.013687069E+20  1.517000995E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.673524039E+15  2.441074219E+20 -5.123242188E+19 -1.597246094E+20  1.699987596E+36  8.137026648E+19  2.942497589E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.675632300E+15  6.464326172E+20  5.861591797E+20  1.160263672E+20  1.675930507E+36  6.328648720E+19  2.984735573E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.677723228E+15  2.230117187E+20  4.279414063E+20 -2.350664063E+20  1.575572807E+36  2.139666657E+20  3.174851318E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.679831968E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  1.318800612E+36  2.441049617E+20  3.792998999E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.681948791E+15 -4.158867188E+20 -7.835546875E+19 -7.835546875E+19  1.676434760E+36  2.923246637E+20  2.983837797E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.684023743E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  1.060385594E+36  2.441049654E+20  4.717349455E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.686149599E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  2.523250213E+36  2.471231044E+20  1.982446837E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.688245999E+15  1.145195312E+20  3.797226563E+20  3.013671875E+19  1.558922397E+36  2.591784803E+20  3.208761008E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.690335453E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  1.503775333E+36  2.471230745E+20  3.326434003E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.692432092E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  2.040805528E+36  2.501322319E+20  2.451095577E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.694566940E+15 -4.520507812E+20  1.747929687E+20  1.747929687E+20  1.109327348E+36  3.013688402E+20  4.509227518E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.696640658E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  1.005390031E+36  2.501323605E+20  4.975391883E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.698768111E+15 -2.591757813E+20 -2.832851563E+20 -1.747929687E+20  1.694866066E+36  2.652046595E+20  2.951389199E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.700856062E+15 -5.484882813E+20  3.797226563E+20 -1.145195312E+20  2.026375577E+36  2.561608263E+20  2.468549986E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.702972439E+15 -2.109570313E+20 -5.846523437E+20  1.808203125E+19  9.021783001E+35  3.013688236E+20  5.544590689E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.705080260E+15  2.350664063E+20 -5.605429688E+20 -2.471210937E+20  1.578875275E+36  3.013688136E+20  3.168210613E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.711364829E+15 -5.515019531E+20  3.767089844E+20 -1.175332031E+20  1.776817148E+36  2.621929021E+20  2.815264029E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.713465330E+15 -3.435585938E+20 -3.556132812E+20  4.219140625E+19  1.626154217E+36  2.320500820E+20  3.076097795E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.715581768E+15 -1.627382812E+20  1.868476563E+20 -1.808203125E+19  1.600401268E+36  2.772593142E+20  3.125597000E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.717674369E+15 -7.142402344E+20  4.912285156E+20 -4.520507812E+19  1.554352194E+36  1.476739358E+20  3.218195608E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.719801950E+15 -2.591757813E+20 -3.676679688E+20 -1.145195312E+20  8.717144211E+35  3.013687799E+20  5.738357977E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.721869539E+15 -1.627382812E+20  1.868476563E+20 -1.808203125E+19  1.580552850E+36  2.953434293E+20  3.164847921E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.724012509E+15 -1.627382812E+20  1.868476563E+20 -1.808203125E+19  1.336021618E+36  3.013685258E+20  3.744108131E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.726080474E+15 -1.627382812E+20  1.868476563E+20 -1.808203125E+19  9.185645157E+35  3.013685406E+20  5.445681078E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.728178862E+15 -4.038320312E+20  5.846523437E+20  3.013671875E+19  4.761167797E+35  3.013689185E+20  1.050626572E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.730278196E+15 -5.243789063E+20  1.506835938E+20  4.219140625E+19  6.385474711E+35  3.013689127E+20  7.833731442E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.732378283E+15 -1.627382812E+20  1.868476563E+20 -1.808203125E+19  3.112549643E+35  3.013685380E+20  1.607109918E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.734500268E+15 -1.627382812E+20  1.868476563E+20 -1.808203125E+19  1.933150219E+35  3.013685526E+20  2.587594773E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.736585338E+15 -1.627382812E+20  1.868476563E+20 -1.808203125E+19  9.545833990E+34  3.013686909E+20  5.240201545E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.738685837E+15 -1.627382812E+20  1.868476563E+20 -1.808203125E+19  3.399238445E+34  3.013686474E+20  1.471567671E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.740808594E+15  6.087617188E+20 -6.810898438E+20 -6.630078125E+19  4.323631441E+35  3.013687750E+20  1.156946301E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.742915668E+15 -6.780761719E+20  1.416425781E+20 -1.898613281E+20  1.489680807E+36  1.989012059E+20  3.357906861E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.745000283E+15 -1.627382812E+20  1.868476563E+20 -1.808203125E+19  6.222252829E+34  3.013686439E+20  8.039225566E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.747104751E+15  3.586269531E+20  4.731464844E+20 -1.657519531E+20  1.818155456E+36  1.928706414E+20  2.751255062E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.749211065E+15 -6.931445313E+20  1.747929687E+20  2.230117187E+20  1.289574375E+36  3.013684717E+20  3.878961539E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.751309883E+15 -6.931445313E+20  1.747929687E+20  2.230117187E+20  8.756552567E+35  3.013684696E+20  5.712532830E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.753413682E+15 -6.931445313E+20  1.747929687E+20  2.230117187E+20  6.207530941E+35  3.013684777E+20  8.058291533E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.755505064E+15  4.535576172E+20  1.099990234E+20 -5.876660156E+19  1.686805698E+36  4.520444825E+19  2.965492356E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.757622793E+15 -6.931445313E+20  1.747929687E+20  2.230117187E+20  2.385245635E+35  3.013684785E+20  2.097146444E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.761828527E+15 -6.931445313E+20  1.747929687E+20  2.230117187E+20  6.709098718E+34  3.013685097E+20  7.455858994E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.763920282E+15 -6.931445313E+20  1.747929687E+20  2.230117187E+20  3.478820265E+34  3.013684041E+20  1.437903951E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.766032699E+15 -6.931445313E+20  1.747929687E+20  2.230117187E+20  2.102814158E+34  3.013684072E+20  2.378816684E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.768131290E+15 -6.931445313E+20  1.747929687E+20  2.230117187E+20  1.261136722E+34  3.013685242E+20  3.966429106E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.770234062E+15 -6.931445313E+20  1.747929687E+20  2.230117187E+20  7.556152841E+33  3.013684051E+20  6.620047937E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.772336409E+15 -6.931445313E+20  1.747929687E+20  2.230117187E+20  5.349007310E+33  3.013684007E+20  9.351659312E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.774426659E+15 -3.013671875E+19  2.712304687E+20 -6.027343750E+18  1.833445757E+36  2.742425148E+20  2.728310551E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.776540040E+15 -6.931445313E+20  1.747929687E+20  2.230117187E+20  6.247668866E+33  3.013684218E+20  8.006521327E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.778640080E+15 -6.931445313E+20  1.747929687E+20  2.230117187E+20  7.372513868E+33  3.013684146E+20  6.784944039E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.780741947E+15 -6.027343750E+18  3.435585937E+20 -3.013671875E+19  1.648902894E+36  2.682149244E+20  3.033659181E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.782851311E+15 -6.027343750E+18  3.435585937E+20 -3.013671875E+19  1.631291780E+36  2.712339192E+20  3.066409985E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.784958547E+15 -6.027343750E+18  3.435585937E+20 -3.013671875E+19  1.946868080E+36  2.742431046E+20  2.569362276E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.787050591E+15 -6.027343750E+18  3.435585937E+20 -3.013671875E+19  1.434872205E+36  2.742431314E+20  3.486170674E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.789143190E+15  7.534179687E+20  2.471210938E+20  1.145195312E+20  1.279358758E+36  1.898601303E+20  3.909934856E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.791250251E+15 -6.027343750E+18  3.435585937E+20 -3.013671875E+19  1.575755855E+36  2.772590787E+20  3.174482511E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.793354640E+15 -6.027343750E+18  3.435585937E+20 -3.013671875E+19  1.154743787E+36  2.772591779E+20  4.331878170E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.797557789E+15 -6.087617187E+20  3.676679688E+20  6.087617188E+20  1.437449652E+36  2.872166107E+20  3.479919729E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.799669715E+15 -2.350664063E+20 -4.219140625E+19  1.747929687E+20  1.633520945E+36  2.230175051E+20  3.062225445E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.801764741E+15 -3.827363281E+20 -3.827363281E+20  3.224628906E+20  1.682426693E+36  1.506829468E+20  2.973210912E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.803859881E+15 -6.027343750E+18  3.435585937E+20 -3.013671875E+19  1.251498047E+36  2.832878949E+20  3.996977393E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.805967200E+15  5.334199219E+20  4.852011719E+20  2.862988281E+20  1.557895183E+36  1.416492447E+20  3.210876738E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.808086158E+15 -1.989023437E+20  4.038320312E+20  7.172539063E+20  1.526396736E+36  2.347130897E+20  3.277135809E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.810172932E+15 -5.725976563E+20  3.917773437E+20 -3.013671875E+19  1.580737199E+36  2.742428759E+20  3.164478830E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.812294625E+15 -7.051992187E+20 -2.953398438E+20 -4.219140625E+19  3.950302014E+35  3.013689351E+20  1.266285308E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.814394120E+15 -7.051992187E+20 -2.953398438E+20 -4.219140625E+19  2.672307215E+35  3.013689894E+20  1.871869137E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.816477897E+15 -7.051992187E+20 -2.953398438E+20 -4.219140625E+19  1.499970682E+35  3.013689428E+20  3.334871448E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.818585679E+15 -6.328710937E+20  7.413632812E+20 -6.630078125E+19  7.145853891E+35  3.013688893E+20  7.000156285E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.820686828E+15 -5.123242188E+20 -1.265742187E+20 -1.868476563E+20  1.417632266E+35  3.013691464E+20  3.528566273E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.822784502E+15  5.846523437E+20  7.654726562E+20 -2.230117187E+20  8.560579232E+35  3.013688588E+20  5.843307172E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.824907727E+15 -9.041015625E+19  1.627382812E+20 -1.265742187E+20  1.486282997E+36  2.471225590E+20  3.365583414E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.827000172E+15 -7.051992187E+20 -2.953398438E+20 -4.219140625E+19  6.965581790E+34  3.013689058E+20  7.181323187E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.829104055E+15 -7.051992187E+20 -2.953398438E+20 -4.219140625E+19  4.239034077E+34  3.013689063E+20  1.180035195E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.831212036E+15 -7.051992187E+20 -2.953398438E+20 -4.219140625E+19  2.179247474E+34  3.013689134E+20  2.295383825E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.833311894E+15  6.328710938E+20 -4.761601562E+20  6.630078125E+19  6.716414369E+35  3.013690479E+20  7.447737926E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.835402180E+15  6.087617188E+20 -3.556132812E+20  3.013671875E+19  1.651428782E+36  2.862956947E+20  3.029019148E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.837519089E+15 -7.051992187E+20 -2.953398438E+20 -4.219140625E+19  6.209331919E+34  3.013689470E+20  8.055954275E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.839612221E+15  5.243789063E+20 -6.087617187E+20  4.219140625E+19  1.606030368E+36  2.350739334E+20  3.114641854E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.841714143E+15 -3.917773438E+20 -1.868476563E+20 -1.808203125E+19  1.609018403E+36  2.983489187E+20  3.108857794E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.843808674E+15 -3.917773438E+20 -1.868476563E+20 -1.808203125E+19  1.224363730E+36  3.013689344E+20  4.085558303E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.845916730E+15 -3.917773438E+20 -1.868476563E+20 -1.808203125E+19  8.664401629E+35  3.013689966E+20  5.773288931E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.848015019E+15 -3.917773438E+20 -1.868476563E+20 -1.808203125E+19  5.879701325E+35  3.013689966E+20  8.507590991E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.850129930E+15 -3.013671875E+19 -4.219140625E+19  1.868476563E+20  1.554267580E+36  2.953442366E+20  3.218370804E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.852225084E+15 -3.917773438E+20 -1.868476563E+20 -1.808203125E+19  1.716421333E+35  3.013689957E+20  2.914324884E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.854338436E+15 -1.747929687E+20 -1.747929687E+20 -2.109570313E+20  1.368759970E+36  3.013688495E+20  3.654555592E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.856421505E+15 -7.624589844E+20 -6.901308594E+20  1.295878906E+20  1.715649994E+36  1.989005959E+20  2.915635135E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.858549209E+15 -3.917773438E+20 -1.868476563E+20 -1.808203125E+19  3.815717846E+34  3.013689955E+20  1.310948452E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.860633658E+15  6.042412109E+20  2.697236328E+20 -8.287597656E+19  1.056535260E+36  1.507205386E+19  4.734540900E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.862735393E+15 -3.917773438E+20 -1.868476563E+20 -1.808203125E+19  3.794139959E+34  3.013689955E+20  1.318404027E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.864842391E+15 -4.128730469E+20  2.621894531E+20 -1.958886719E+20  1.709069995E+36  1.265730051E+20  2.926860467E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.866932615E+15 -3.917773438E+20 -1.868476563E+20 -1.808203125E+19  2.438137803E+34  3.013689786E+20  2.051651632E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.869050469E+15 -5.936933594E+20  7.383496094E+20  2.802714844E+20  1.593874340E+36  2.230084588E+20  3.138396344E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.871153914E+15 -3.917773438E+20 -1.868476563E+20 -1.808203125E+19  3.564653602E+34  3.013689044E+20  1.403280644E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.873240490E+15  1.145195312E+20  7.293085937E+20 -3.073945312E+20  1.279289551E+36  3.013688133E+20  3.910146377E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.875361555E+15 -3.917773438E+20 -1.868476563E+20 -1.808203125E+19  2.612684669E+34  3.013689786E+20  1.914585966E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.879550593E+15  5.002695313E+20 -5.846523437E+20  1.868476563E+20  1.563758836E+36  1.898602634E+20  3.198836858E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.881669325E+15  5.484882812E+20  1.989023438E+20 -4.399960938E+20  1.533180199E+36  1.175304573E+20  3.262636320E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.883774181E+15  1.536972656E+20  2.199980469E+20 -3.947910156E+20  1.550989992E+36  1.326007083E+20  3.225171941E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.885863751E+15  6.027343750E+18 -5.605429688E+20 -6.931445313E+20  1.207053767E+35  2.663842855E+20  4.144147958E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.887961617E+15  1.536972656E+20  2.199980469E+20 -3.947910156E+20  1.579983515E+36  1.627367304E+20  3.165988349E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.892175314E+15  4.610917969E+20  4.068457031E+20 -9.945117188E+19  1.336661047E+36  1.084920277E+20  3.742317031E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.894286841E+15  1.506835938E+20  2.230117187E+20 -3.917773438E+20  1.581908501E+36  2.019133179E+20  3.162135736E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.896386483E+15  1.506835938E+20  2.230117187E+20 -3.917773438E+20  1.593757391E+36  2.109598013E+20  3.138626639E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.898497884E+15 -5.364335937E+20 -6.569804688E+20 -1.808203125E+19  3.656113349E+35  3.013690010E+20  1.368176784E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.900575451E+15  1.506835938E+20  2.230117187E+20 -3.917773438E+20  2.034364842E+36  2.169849858E+20  2.458855609E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.904779397E+15  7.654726562E+20  1.868476563E+20  2.471210938E+20  1.419699041E+36  3.013685837E+20  3.523429442E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.906884032E+15  1.506835938E+20  2.230117187E+20 -3.917773438E+20  1.627764024E+36  2.169849409E+20  3.073055632E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.908996675E+15 -5.243789063E+20 -7.835546875E+19 -3.435585938E+20  1.060721352E+36  3.013689392E+20  4.715856238E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.911099909E+15 -5.364335937E+20  1.024648438E+20 -4.219140625E+19  8.104450532E+35  3.013685880E+20  6.172175871E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.913212916E+15  1.506835938E+20  2.230117187E+20 -3.917773438E+20  1.777669861E+36  2.199937890E+20  2.813913601E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.917404723E+15  5.273925781E+20  4.550644531E+20  1.416425781E+20  1.472466424E+36  1.778091238E+20  3.397163643E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.925822427E+15  1.506835938E+20  2.230117187E+20 -3.917773438E+20  1.771895061E+36  2.260235941E+20  2.823084454E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.927919295E+15  5.846523437E+20 -4.038320312E+20  1.265742187E+20  5.035098365E+35  3.013687536E+20  9.934680596E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.930032306E+15  4.610917969E+20  3.405449219E+20  8.136914062E+19  1.605770948E+36  1.084921059E+20  3.115145039E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.932130147E+15  1.506835938E+20  2.230117187E+20 -3.917773438E+20  1.645054043E+36  2.320512409E+20  3.040756881E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.934215843E+15  1.506835938E+20  2.230117187E+20 -3.917773438E+20  1.550545583E+36  2.350737579E+20  3.226096322E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.936333194E+15 -2.230117187E+20 -4.399960938E+20  5.424609375E+19  2.294610915E+35  3.013690787E+20  2.179981525E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.938433330E+15  9.041015625E+19  3.315039063E+20  9.041015625E+19  1.615437806E+36  2.320511382E+20  3.096503860E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
